price,100D_MA,RSI,MACD,US_10y_yield,US_2y_yield,market_sentiment
89.98167419433594,100.8894295501709,31.533513039080376,-2.1460792748683133,1.7350000143051147,0.66,26.0
89.70230865478516,100.79457939147949,31.041626423825974,-2.3471284961956655,1.7289999723434448,0.69,26.540000915527344
90.04685974121094,100.70280387878418,32.44133991686914,-2.4504122325498514,1.7050000429153442,0.71,26.290000915527344
89.91650390625,100.62383728027343,32.17524563266606,-2.5138063691484405,1.6440000534057617,0.64,28.139999389648438
91.28549194335938,100.55549659729004,37.93297869582144,-2.425619751054299,1.7480000257492065,0.71,25.399999618530273
93.34368896484375,100.52240760803222,45.43304331929931,-2.1646986240410087,1.777999997138977,0.74,24.110000610351562
95.45770263671875,100.50971588134766,51.8666658623145,-1.7669650421682945,1.819000005722046,0.74,22.309999465942383
94.36808013916016,100.48965644836426,48.680737907882005,-1.522135511535751,1.7589999437332153,0.71,21.639999389648438
94.64747619628906,100.48056121826171,49.53669540682132,-1.2906832250123585,1.7480000257492065,0.76,20.530000686645508
96.18408966064453,100.51403587341309,54.07363422770836,-0.9720584708928897,1.7660000324249268,0.78,19.3799991607666
94.60092163085938,100.5365069580078,49.16880439830634,-0.8376387089771242,1.7450000047683716,0.76,20.979999542236328
95.50426483154297,100.54674964904785,51.85243751771745,-0.6507167745557894,1.7419999837875366,0.75,20.719999313354492
96.44486236572266,100.56212745666504,54.54350450009737,-0.42181896822781084,1.6970000267028809,0.72,19.110000610351562
96.32380676269531,100.55967529296875,54.124221161101595,-0.24733288353168348,1.7619999647140503,0.8,19.809999465942383
95.45770263671875,100.53472801208495,51.097751977969104,-0.17689958068774558,1.7400000095367432,0.78,20.549999237060547
98.52167510986328,100.54506301879883,59.685924107866285,0.12471861262528705,1.8339999914169312,0.85,17.700000762939453
98.55891418457031,100.54992073059083,59.77837906264808,0.3625785066491858,1.8480000495910645,0.85,17.09000015258789
98.37265014648438,100.54901611328125,59.048921108299595,0.5299453549784374,1.8300000429153442,0.85,16.700000762939453
98.40991973876953,100.5440281677246,59.15631790505543,0.6580070371852997,1.8830000162124634,0.88,16.860000610351562
97.80455780029297,100.5305721282959,56.561584743158605,0.7025506274439834,1.9019999504089355,0.91,17.350000381469727
96.99435424804688,100.51542083740235,53.198377207697824,0.6648115543627142,1.8320000171661377,0.88,18.670000076293945
97.6183090209961,100.5080874633789,55.39791250279665,0.6774418743848827,1.8919999599456787,0.9,18.34000015258789
97.46929931640625,100.48310852050781,54.73631823904095,0.667730474897823,1.9290000200271606,0.93,18.049999237060547
99.1735610961914,100.47099418640137,60.54067871501079,0.7884648711241908,1.9769999980926514,0.97,16.5
99.34119415283203,100.45479957580567,61.06949230771536,0.887444429710186,1.9630000591278076,0.97,16.920000076293945
99.30396270751953,100.44343223571778,60.874363071737356,0.9519091602616498,1.9589999914169312,0.98,16.84000015258789
100.18869018554688,100.44703987121582,63.831760607250644,1.062144298852445,1.937999963760376,0.87,14.989999771118164
100.1328125,100.429755859375,63.50526929835638,1.131949172703571,1.902999997138977,0.87,14.4399995803833
100.28971862792969,100.3855369567871,64.06115448721758,1.186256623416611,1.871000051498413,0.84,14.020000457763672
100.68202209472656,100.34459129333496,65.4770454824953,1.2465814653617144,1.9229999780654907,0.87,13.789999961853027
100.99026489257812,100.30459259033204,66.59079446820105,1.3042276306417904,1.934999942779541,0.91,14.170000076293945
100.15894317626953,100.24755317687988,60.88578768329142,1.2682127499375326,1.875,0.87,14.9399995803833
100.18696594238281,100.19246513366699,61.00705800578488,1.2277788304439525,1.899999976158142,0.89,14.739999771118164
100.04689025878906,100.14071128845215,60.005565035711015,1.1709339235404315,1.8700000047683716,0.89,15.239999771118164
101.65345001220703,100.093138961792,66.74784052134385,1.2412119520392082,1.8140000104904175,0.78,13.819999694824219
102.14850616455078,100.0468032836914,68.50952605263899,1.3216198788045546,1.8300000429153442,0.76,13.5600004196167
101.99903869628906,99.99888015747071,67.34936327752878,1.3576330162231471,1.7860000133514404,0.73,13.949999809265137
103.08255004882812,99.96467025756836,71.1618383013036,1.4568107900018106,1.7920000553131104,0.76,13.100000381469727
102.6902847290039,99.9257949066162,68.06328214581823,1.4866205212669001,1.7790000438690186,0.75,14.119999885559082
101.70014953613281,99.88834548950196,60.859807175836174,1.4140490358322495,1.7269999980926514,0.72,15.420000076293945
103.37210845947266,99.87030807495117,67.1769889334559,1.4744521561048032,1.7549999952316284,0.73,14.09000015258789
101.88695526123047,99.83871910095215,58.192421443203955,1.3864999051069304,1.690999984741211,0.7,16.15999984741211
101.81224822998047,99.81659622192383,57.773837309088336,1.2958313423723524,1.7200000286102295,0.7,15.359999656677246
101.43861389160156,99.8111629486084,55.61902382888803,1.1802218221555023,1.7239999771118164,0.7,16.260000228881836
102.28860473632812,99.7995598602295,59.33483124523257,1.1440002788622934,1.781000018119812,0.74,14.850000381469727
103.5962905883789,99.80038391113281,64.28861356281621,1.2069013567436144,1.7619999647140503,0.75,13.84000015258789
103.60562133789062,99.78143203735351,64.32201095039338,1.243173299697233,1.781000018119812,0.77,13.720000267028809
103.34408569335938,99.75912200927735,62.55607749671196,1.2365610292316376,1.7519999742507935,0.74,13.619999885559082
103.89519500732422,99.73517417907715,64.75211299008049,1.2612517480238097,1.7730000019073486,0.75,13.350000381469727
103.26002502441406,99.70793846130371,60.35839103668641,1.2155542584348495,1.7829999923706055,0.77,13.239999771118164
103.34408569335938,99.68247184753417,60.73808843815529,1.172604606183441,1.8539999723434448,0.8,13.279999732971191
103.35343933105469,99.65617027282715,60.78310081944093,1.1263377374130812,1.8700000047683716,0.82,13.949999809265137
101.7935562133789,99.61278465270996,50.40475269923556,0.952817887964585,1.8880000114440918,0.84,13.220000267028809
101.7935562133789,99.57209136962891,50.40475269923556,0.806010964459773,1.9019999504089355,0.85,14.079999923706055
101.29850006103516,99.51586296081543,47.424326802905945,0.6423143260344375,1.930999994277954,0.86,13.960000038146973
100.48587036132812,99.45810028076171,42.93631004123652,0.4419169913822856,1.8600000143051147,0.83,13.770000457763672
99.27159881591797,99.40620712280274,37.26183891724828,0.18300947495393416,1.8380000591278076,0.78,15.220000267028809
98.74853515625,99.32466499328613,35.109322211085015,-0.06364974837460124,1.819000005722046,0.77,15.699999809265137
99.6825942993164,99.25729095458985,41.597438877486375,-0.18166408289309288,1.8650000095367432,0.8,14.680000305175781
98.75788116455078,99.1805770111084,37.59034109309887,-0.3458215000852505,1.7999999523162842,0.75,15.600000381469727
98.12272644042969,99.1136668395996,35.08997502303289,-0.5211614886974871,1.784000039100647,0.75,16.049999237060547
98.09468078613281,99.04174102783203,34.979335673276154,-0.6548342215575644,1.746999979019165,0.72,15.90999984741211
98.61773681640625,98.99927856445312,38.851717214804395,-0.7103758050408686,1.7790000438690186,0.74,14.720000267028809
98.89797973632812,98.9518196105957,40.8831802347882,-0.723440279342654,1.7599999904632568,0.72,14.569999694824219
100.25235748291016,98.91159095764161,49.59806602770649,-0.6173901152723573,1.7599999904632568,0.72,13.630000114440918
99.3463134765625,98.84679664611816,44.83623540317084,-0.599543609851608,1.7369999885559082,0.74,14.6899995803833
98.9073257446289,98.79302459716797,42.697301311037684,-0.6137478635952647,1.7569999694824219,0.76,14.40999984741211
98.54305267333984,98.75561408996582,40.95148986763088,-0.6469410952796437,1.7050000429153442,0.76,15.039999961853027
99.77599334716797,98.71917121887208,48.610476265412544,-0.5672203985984652,1.753000020980835,0.79,14.680000305175781
98.52435302734375,98.66341361999511,42.57344778152355,-0.5981430646194212,1.7589999437332153,0.82,15.569999694824219
98.8792953491211,98.60347557067871,44.67191370913295,-0.5872392922191949,1.8799999952316284,0.9,15.949999809265137
98.3655776977539,98.53858665466309,42.26468055619981,-0.6129845903939639,1.8450000286102295,0.89,16.329999923706055
99.44905853271484,98.48509155273437,48.560622715181715,-0.5397383090765118,1.8489999771118164,0.89,15.199999809265137
99.31832122802734,98.41380485534668,47.88211397046366,-0.4866299442122539,1.8380000591278076,0.91,15.819999694824219
101.30783081054688,98.37200576782226,57.59265589639183,-0.2807678689271711,1.8589999675750732,0.92,14.420000076293945
102.03639221191406,98.3506234741211,60.49540249098305,-0.05816142614258979,1.8700000047683716,0.92,13.899999618530273
102.3353271484375,98.354208984375,61.65516773805399,0.140754800902954,1.8229999542236328,0.87,13.430000305175781
102.86772918701172,98.36488807678222,63.699193844327255,0.3374676223103279,1.8509999513626099,0.9,13.119999885559082
103.0638656616211,98.38730712890624,64.45100753662199,0.5033877838113483,1.8339999914169312,0.87,14.1899995803833
103.07321166992188,98.44139053344726,64.48874845124229,0.6283911499365757,1.8459999561309814,0.91,14.199999809265137
103.28802490234375,98.50563110351563,65.39804453041015,0.7363032057556751,1.8109999895095825,0.89,13.630000114440918
102.80235290527344,98.56203506469727,61.56004443599663,0.7737157032179311,1.7039999961853027,0.78,13.470000267028809
103.17594909667969,98.61090644836426,63.34221982105841,0.8240127611912271,1.7230000495910645,0.8,13.649999618530273
102.91443634033203,98.69106147766114,61.20319045240806,0.8331674128155981,1.7130000591278076,0.78,14.050000190734863
103.09188079833984,98.75278198242188,62.13749204887014,0.845000188797556,1.7059999704360962,0.78,14.079999923706055
102.92374420166016,98.84290184020996,60.64714994685176,0.8312286444465826,1.6799999475479126,0.77,14.640000343322754
101.75617980957031,98.91929718017577,51.42360188387049,0.7178272420169094,1.6390000581741333,0.73,17.030000686645508
100.90619659423828,98.99007972717285,45.945334472235096,0.5529946931122822,1.6160000562667847,0.73,20.969999313354492
100.90619659423828,99.05993110656738,45.945334472235096,0.4175504488922712,1.6109999418258667,0.74,20.5
100.61663055419922,99.09969299316407,44.08956841730531,0.2835754686154388,1.5959999561309814,0.69,20.139999389648438
100.9155502319336,99.15678604125976,46.49221738899798,0.19922313108260425,1.5640000104904175,0.7,19.3700008392334
99.73268127441406,99.1934824371338,39.295882867865984,0.036504851434713714,1.6180000305175781,0.7,19.40999984741211
100.36015319824219,99.26038772583007,44.22754371337131,-0.041342249538843134,1.6699999570846558,0.74,18.3700008392334
100.67859649658203,99.31725326538086,46.59864355969663,-0.07645954702049096,1.6970000267028809,0.76,18.479999542236328
100.4350814819336,99.35184707641602,45.02235195259568,-0.12252746448352525,1.684999942779541,0.75,21.170000076293945
101.86799621582031,99.39816230773926,54.72703790450828,-0.04291764937119069,1.7389999628067017,0.78,17.25
97.67227935791016,99.42356750488281,35.1574058702509,-0.3147572569726549,1.5789999961853027,0.64,25.760000228881836
95.73362731933594,99.43414947509766,29.84666714062405,-0.6788003343019682,1.4600000381469727,0.61,23.850000381469727
97.83149719238281,99.4658031463623,40.347631179920285,-0.7889322103220167,1.4609999656677246,0.61,18.75
99.56410217285156,99.54765769958496,47.356263329937576,-0.7280136849975207,1.4769999980926514,0.62,16.639999389648438
100.71604919433594,99.65500144958496,51.441250504251,-0.5800958336989765,1.4880000352859497,0.58,15.630000114440918
101.2217788696289,99.7701961517334,53.15969045560157,-0.417251892530615,1.4559999704360962,0.59,14.770000457763672
100.6036605834961,99.87576416015625,50.793691852610216,-0.33422118204711637,1.3669999837875366,0.56,15.579999923706055
101.42784881591797,99.99087760925293,53.74957505095508,-0.19961263327513734,1.3849999904632568,0.58,14.960000038146973
101.72752380371094,100.09529792785645,54.81247840938504,-0.06796961018797276,1.3869999647140503,0.58,14.760000228881836
103.30093383789062,100.19487037658692,60.00903899540302,0.16145828367740478,1.3660000562667847,0.61,13.199999809265137
103.89095306396484,100.27920288085937,61.78385478158599,0.3864365629034978,1.434000015258789,0.66,13.539999961853027
104.41539764404297,100.3796760559082,63.341210024931286,0.6001337958885244,1.5130000114440918,0.69,13.550000190734863
104.16255187988281,100.47482681274414,62.028783973784996,0.7405512388823752,1.468000054359436,0.68,13.039999961853027
104.87430572509766,100.56172897338867,64.27289887279309,0.8989036592065816,1.531000018119812,0.68,12.819999694824219
104.70573425292969,100.66277709960937,63.31843456292206,0.9992777325160489,1.593999981880188,0.71,12.670000076293945
105.39878845214844,100.76172233581543,65.58147279476873,1.1218169826817643,1.5870000123977661,0.68,12.4399995803833
105.01477813720703,100.84742149353028,63.25292572084671,1.1744059771162085,1.5579999685287476,0.7,11.970000267028809
106.24165344238281,100.94659996032715,67.2534066251009,1.3000950315490627,1.5800000429153442,0.73,11.770000457763672
105.99819946289062,101.05200492858887,65.72437304693878,1.364332633876856,1.565000057220459,0.7,12.739999771118164
106.4383316040039,101.13117149353027,67.17724921595249,1.4342235457167618,1.5700000524520874,0.71,12.020000457763672
106.44774627685547,101.21005981445313,67.20926772760865,1.4733879827907117,1.5709999799728394,0.72,12.869999885559082
106.5694351196289,101.29202766418457,67.64855643623062,1.4969889966420595,1.562999963760376,0.75,13.050000190734863
107.3093490600586,101.38102195739746,70.25764825277301,1.5574445896750717,1.5149999856948853,0.73,12.829999923706055
107.68394470214844,101.47981582641602,71.51035365643776,1.616943699942567,1.5110000371932983,0.72,12.720000267028809
107.91807556152344,101.58905303955078,72.29577073357244,1.6638102087354127,1.4579999446868896,0.67,11.869999885559082
108.48937225341797,101.697763671875,74.16719630250027,1.7271417086104464,1.496000051498413,0.67,12.4399995803833
107.66522216796875,101.79972290039062,67.12306345903797,1.6913337121392686,1.5369999408721924,0.67,13.369999885559082
108.0210952758789,101.8881982421875,68.51369145745434,1.672393293744264,1.5420000553131104,0.67,12.859999656677246
108.33015441894531,101.97808784484863,69.71187439725514,1.6631496121837444,1.503000020980835,0.64,12.420000076293945
109.3697280883789,102.07874549865723,73.38121459139728,1.7198830932841958,1.5820000171661377,0.72,11.390000343322754
109.24797058105469,102.1693383026123,72.27678115984504,1.7350197449206917,1.5829999446868896,0.74,11.5
109.50083923339844,102.26301856994628,73.17960646520032,1.7472784984420002,1.5449999570846558,0.71,11.65999984741211
109.21990203857422,102.35232040405273,70.4351980558987,1.714559984964822,1.5089999437332153,0.69,12.050000190734863
109.68817138671875,102.44238189697266,72.29990707026151,1.7067414966513326,1.5729999542236328,0.76,11.680000305175781
109.7630844116211,102.53011009216308,72.59766948850803,1.6871418226469075,1.5149999856948853,0.71,11.550000190734863
110.23136138916016,102.630834274292,74.4467862718401,1.689914693670545,1.5529999732971191,0.72,11.8100004196167
109.62260437011719,102.72519065856933,68.02073726067837,1.6242670703759927,1.5759999752044678,0.76,12.640000343322754
109.81928253173828,102.82291458129883,68.95315889089127,1.5700130072360565,1.5609999895095825,0.74,12.1899995803833
109.84736633300781,102.90485374450684,69.0917396349631,1.5118546797235837,1.5360000133514404,0.71,11.430000305175781
109.81928253173828,102.98156150817871,68.76120753107573,1.446819622115683,1.5779999494552612,0.76,11.34000015258789
109.90357208251953,103.06060684204101,69.2368933913435,1.3861022092702058,1.5390000343322754,0.76,12.270000457763672
110.10021209716797,103.13078346252442,70.37042659229336,1.3384219330325209,1.5529999732971191,0.74,12.380000114440918
109.38846588134766,103.19776527404785,61.5325680244669,1.2290354437434559,1.559000015258789,0.76,13.449999809265137
109.21050262451172,103.27286880493165,59.519735158065544,1.1151311773022172,1.5770000219345093,0.78,13.630000114440918
109.3697280883789,103.3328450012207,60.75663842799513,1.0258836417117152,1.6349999904632568,0.84,13.649999618530273
109.51957702636719,103.40917121887207,61.93543560344959,0.9562231386046847,1.565999984741211,0.81,12.9399995803833
109.16370391845703,103.48268577575683,57.51674710769405,0.8623599536179825,1.5700000524520874,0.8,13.119999885559082
109.05130767822266,103.55881271362304,56.15411973276652,0.7700268755200455,1.5679999589920044,0.8,13.420000076293945
109.33229064941406,103.6292495727539,58.783007198271626,0.7113255057603567,1.5700000524520874,0.78,13.479999542236328
109.68817138671875,103.6901683807373,61.89894889905841,0.6856174770924639,1.5959999561309814,0.8,11.979999542236328
110.3718490600586,103.75783065795899,67.05209468888557,0.7122009445040902,1.5429999828338623,0.74,12.020000457763672
110.43742370605469,103.82876403808594,67.5060439380677,0.730143223273501,1.5410000085830688,0.74,11.9399995803833
109.79118347167969,103.88772392272949,58.89422438050896,0.6843279161681011,1.6160000562667847,0.78,12.510000228881836
107.02838134765625,103.92540748596191,37.1023637110624,0.4202396523751588,1.6720000505447388,0.79,17.5
108.94830322265625,103.98144966125489,50.74234558866973,0.36169999809436604,1.6720000505447388,0.79,15.15999984741211
107.97428131103516,104.02765808105468,45.36718820320258,0.23401390565851443,1.7339999675750732,0.8,17.850000381469727
108.48937225341797,104.09461624145507,48.47556564455688,0.17239799495828834,1.6890000104904175,0.77,18.139999389648438
110.1751708984375,104.17843238830567,57.08204755685171,0.25663843552283083,1.7029999494552612,0.74,16.299999237060547
110.12259674072266,104.26667335510254,56.76360310335081,0.3155201762554327,1.7009999752044678,0.77,15.369999885559082
109.64374542236328,104.3582521057129,53.81863965257731,0.31985795711692333,1.6959999799728394,0.79,15.529999732971191
109.85031127929688,104.46403923034669,54.90550567157418,0.33608958646898657,1.687999963760376,0.79,15.920000076293945
110.93002319335938,104.58585411071778,60.180683753760206,0.43110745917468307,1.6679999828338623,0.79,13.300000190734863
111.81259155273438,104.70715408325195,63.89831430407241,0.5710430694876862,1.6319999694824219,0.79,12.020000457763672
111.09905242919922,104.83056579589844,59.0946288733119,0.6172511182031855,1.6150000095367432,0.77,12.289999961853027
110.16951751708984,104.95103370666504,53.456696358679075,0.5722688714364779,1.5889999866485596,0.76,14.5
111.25865173339844,105.0826734161377,58.457757659674826,0.6173872894138412,1.555999994277954,0.75,13.100000381469727
111.44642639160156,105.21096031188965,59.27031915775163,0.6606798997152907,1.5670000314712524,0.75,12.390000343322754
110.63897705078125,105.32837028503418,54.347552155775944,0.6226575825958349,1.5570000410079956,0.73,14.020000457763672
111.46520233154297,105.44049873352051,58.175537462812706,0.6516819140006618,1.6080000400543213,0.77,13.289999961853027
111.30558013916016,105.56009140014649,57.17803292718239,0.6542618060052376,1.621999979019165,0.8,13.569999694824219
111.1365737915039,105.68238388061523,56.081582098717675,0.6353451260703764,1.6829999685287476,0.82,13.630000114440918
111.53093719482422,105.81226272583008,58.100625976323656,0.6447431540094044,1.715999960899353,0.85,12.989999771118164
111.4745864868164,105.92924865722657,57.69248913255708,0.6402635678070538,1.7419999837875366,0.86,12.84000015258789
111.23048400878906,106.05630996704102,55.861870173635815,0.6099849072325867,1.7359999418258667,0.83,13.479999542236328
111.93463897705078,106.18686340332032,59.822318021527494,0.6354828212622579,1.7230000495910645,0.83,13.380000114440918
110.33851623535156,106.30659278869629,49.07351186923182,0.5208918192837189,1.7589999437332153,0.87,15.359999656677246
110.24464416503906,106.41454864501954,48.521327056295064,0.41768808483932673,1.777999997138977,0.87,15.90999984741211
109.85031127929688,106.51986854553223,46.17105363823085,0.30061372554487775,1.7380000352859497,0.85,16.690000534057617
109.98173522949219,106.60660758972168,47.090893755682735,0.2159469645685732,1.7940000295639038,0.84,16.1200008392334
109.68131256103516,106.68305679321288,45.18989990016551,0.12318633253566702,1.7660000324249268,0.81,16.209999084472656
110.6577377319336,106.76628089904786,51.97562760420373,0.12699825745293936,1.7489999532699585,0.82,15.279999732971191
110.64834594726562,106.84408706665039,51.909058482261216,0.12778833252910715,1.7519999742507935,0.81,14.40999984741211
110.51692962646484,106.91861770629883,50.92617950963465,0.1164677066983586,1.746999979019165,0.84,13.75
110.93002319335938,106.99718582153321,53.882211798277254,0.1392243361650145,1.7400000095367432,0.84,13.34000015258789
112.26323699951172,107.08693794250489,61.86598042980009,0.26182024024176087,1.7630000114440918,0.84,13.020000457763672
111.9064712524414,107.17797912597656,58.926193259320065,0.3264275101624605,1.7580000162124634,0.86,13.460000038146973
111.14598083496094,107.25767944335938,53.13052671811086,0.31265986770688414,1.7899999618530273,0.86,14.239999771118164
110.63897705078125,107.33492485046386,49.62617306393549,0.25786543151559727,1.843000054359436,0.87,15.359999656677246
109.9441909790039,107.40344795227051,45.2240900322034,0.1565721503519626,1.8450000286102295,0.86,16.190000534057617
109.84089660644531,107.47261947631836,44.59079957227918,0.0671870125939904,1.8339999914169312,0.86,17.059999465942383
109.01470184326172,107.54520469665528,39.79114478685776,-0.0695170167591499,1.8200000524520874,0.83,18.559999465942383
108.14152526855469,107.61755798339844,35.44838758543692,-0.24548420791835213,1.7990000247955322,0.81,19.31999969482422
107.08057403564453,107.6793017578125,31.018631818649283,-0.4651869864328546,1.812000036239624,0.81,22.079999923706055
106.70502471923828,107.74018569946288,29.608201727209888,-0.661975866789362,1.7829999923706055,0.8,22.510000228881836
109.239990234375,107.82343009948731,47.095154613347596,-0.6063918331912248,1.8279999494552612,0.82,18.709999084472656
109.9535903930664,107.92563919067383,50.80043365787926,-0.4990072718931913,1.8619999885559082,0.87,18.739999771118164
110.46057891845703,108.02664344787598,53.302763342691755,-0.3687438469488029,2.072000026702881,0.9,14.380000114440918
108.67668914794922,108.10662437438965,44.68990585486125,-0.40478799602777826,2.117000102996826,0.92,14.739999771118164
108.7236328125,108.18950988769531,44.942028237423095,-0.42466995159811916,2.117000102996826,0.92,14.170000076293945
107.62513732910156,108.24708129882812,40.311391004380866,-0.5230367080385747,2.2219998836517334,1.0,14.479999542236328
109.11797332763672,108.36153823852538,48.1327124451408,-0.47505751496163384,2.23799991607666,1.02,13.369999885559082
109.76580810546875,108.50186004638672,51.12570752588073,-0.38037409064452277,2.2230000495910645,1.0,13.720000267028809
110.56385803222656,108.62918365478515,54.601132907160135,-0.2381950707043501,2.2760000228881836,1.04,13.350000381469727
110.1507339477539,108.73504997253418,52.5191354763493,-0.15704254534500706,2.3350000381469727,1.07,12.850000381469727
111.29615783691406,108.84085105895996,57.372458792169496,-0.0002990024627109733,2.3389999866485596,1.08,12.420000076293945
111.63419342041016,108.94497520446777,58.7137016377552,0.1494749765696639,2.321000099182129,1.07,12.40999984741211
111.18351745605469,109.05077377319336,56.17592145597967,0.22916448462004269,2.3570001125335693,1.12,12.430000305175781
111.54035949707031,109.15189888000488,57.733697767990535,0.3174537550582528,2.371999979019165,1.12,12.34000015258789
111.28681182861328,109.24749176025391,56.204952323321464,0.3627825289428017,2.319999933242798,1.11,13.149999618530273
111.67174530029297,109.33119987487792,58.02228860732286,0.42486919535166123,2.302000045776367,1.09,12.899999618530273
110.3197250366211,109.39548759460449,50.15058857607353,0.3608173124406022,2.368000030517578,1.11,13.329999923706055
108.41381072998047,109.43547172546387,41.585686384990034,0.15448358698122888,2.440999984741211,1.14,14.069999694824219
